id,action,branch,date
S2989,"Substituted, as amended, as a new text for H4916",Senate,2022-07-14T04:00:00.000Z
S2989,"Reprinted, as amended, see S3016",Senate,2022-07-14T04:00:00.000Z
S2989,See H4916,Senate,2022-07-14T04:00:00.000Z
S299,Referred to the committee on Education,Senate,2021-03-29T15:26:19.180Z
S299,House concurred,House,2021-03-29T15:26:19.180Z
S299,Hearing scheduled for 05/20/2021 from 12:00 PM-05:00 PM in Virtual Hearing,Joint,2021-05-17T15:25:49.377Z
S299,Bill reported favorably by committee and referred to the committee on Senate Ways and Means,Senate,2021-07-29T16:35:25.277Z
S2990,Reported from the committee on Senate Rules,Senate,2022-07-07T04:00:00.000Z
S2990,Recommended new draft for S2611,Senate,2022-07-07T04:00:00.000Z
S2990,Substituted for S2611,Senate,2022-07-07T04:00:00.000Z
S2990,Ordered to a third reading,Senate,2022-07-07T04:00:00.000Z
S2990,Read third and passed to be engrossed,Senate,2022-07-07T04:00:00.000Z
S2990,"Read; and referred to the committee on House Steering, Policy and Scheduling",House,2022-07-07T04:00:00.000Z
S2990,"Reported from the committee on House Steering, Policy and Scheduling",House,2022-07-11T15:14:49.540Z
S2990,Committee reported that the matter be placed in the Orders of the Day for the next sitting,House,2022-07-11T15:14:49.540Z
S2990,Rules suspended,House,2022-07-11T04:00:00.000Z
S2990,Read second and ordered to a third reading,House,2022-07-11T15:15:48.273Z
S2990,Rules suspended,House,2022-07-21T04:00:00.000Z
S2990,Read third and passed to be engrossed,House,2022-07-21T04:00:00.000Z
S2990,Enacted,House,2022-07-21T04:00:00.000Z
S2990,Enacted and laid before the Governor,Senate,2022-07-21T04:00:00.000Z
S2990,"Signed by the Governor, Chapter 111 of the Acts of 2022",Senate,2022-07-25T20:29:06.727Z
S2991,Referred to the committee on Public Service,Senate,2022-07-07T15:19:29.733Z
S2991,House concurred,House,2022-07-11T16:38:29.973Z
S2991,Hearing scheduled for 07/18/2022 from 09:00 AM-05:00 PM in Written Testimony Only,Joint,2022-07-13T15:07:07.267Z
S2991,"Reporting date extended to Saturday December 31, 2022, pending concurrence",House,2022-07-21T15:17:47.797Z
S2991,Senate concurred,Senate,2022-07-28T04:00:00.000Z
S2992,Reported from the committee on Senate Rules,Senate,2022-07-11T04:00:00.000Z
S2992,Recommended new text for H901,Senate,2022-07-11T04:00:00.000Z
S2992,Rules suspended,Senate,2022-07-11T04:00:00.000Z
S2992,Substituted for H901,Senate,2022-07-11T04:00:00.000Z
S2992,See H901,Senate,2022-07-11T04:00:00.000Z
S2994,Reported from the committee on Senate Ways and Means,Senate,2022-07-11T04:00:00.000Z
S2994,Recommended new draft for S1322,Senate,2022-07-11T04:00:00.000Z
S2994,Rules suspended,Senate,2022-07-11T04:00:00.000Z
S2994,Substituted for S1322,Senate,2022-07-11T04:00:00.000Z
S2994,Ordered to a third reading,Senate,2022-07-11T04:00:00.000Z
S2994,Read third and passed to be engrossed,Senate,2022-07-11T04:00:00.000Z
S2994,Read; and referred to the committee on House Ways and Means,House,2022-07-12T04:00:00.000Z
S2995,Reported from the committee on Health Care Financing,Senate,2022-07-11T15:14:21.070Z
S2995,"Accompanied by S678, S1257, S1259, S1260, S1394, S1469 and S2894",Senate,2022-07-11T15:14:21.070Z
S2995,"Order reported favorably by committee and referred to the committee on Rules of the two branches, acting concurrently",Senate,2022-07-11T15:14:21.070Z
S2995,Discharged to the committee on Senate Rules,Senate,2022-07-21T14:18:07.000Z
S2996,Recommended (Friedman) new text for H4954,Senate,2022-07-11T04:00:00.000Z
S2996,Order relative to subject matter adopted,Senate,2022-07-11T04:00:00.000Z
S2996,Amendment #2 (Rausch) rejected,Senate,2022-07-13T19:05:20.233Z
S2996,Amendment #10 (Hinds) rejected,Senate,2022-07-13T19:21:46.603Z
S2996,Amendment #11 (Rausch) rejected,Senate,2022-07-13T19:29:33.273Z
S2996,Amendment #18 (Cyr) adopted,Senate,2022-07-13T19:44:17.927Z
S2996,Amendment #19 (Crighton) adopted,Senate,2022-07-13T19:44:25.083Z
S2996,Amendment #20 (Tarr) rejected,Senate,2022-07-13T19:46:18.613Z
S2996,Amendment #21 (Tarr) rejected,Senate,2022-07-13T19:46:34.490Z
S2996,Amendment #22 (Tarr) rejected,Senate,2022-07-13T19:46:51.507Z
S2996,Amendment #27 (Edwards) adopted,Senate,2022-07-13T19:50:41.473Z
S2996,Amendment #28 (Rausch) rejected,Senate,2022-07-13T19:59:24.940Z
S2996,Amendment #29 (Jehlen) adopted,Senate,2022-07-13T20:18:01.653Z
S2996,Amendment #9 (DiDomenico) adopted,Senate,2022-07-13T20:24:00.573Z
S2996,Amendment #1 (Lewis) adopted,Senate,2022-07-13T20:35:35.773Z
S2996,Amendment #7 (Moore) adopted,Senate,2022-07-13T20:37:14.117Z
S2996,Amendment #4 (Rausch) adopted,Senate,2022-07-13T20:42:34.523Z
S2996,Amendment #8 (Rausch) adopted,Senate,2022-07-13T20:43:20.850Z
S2996,Amendment #12 (Rausch) adopted,Senate,2022-07-13T20:47:18.210Z
S2996,Amendment #23 (Tarr) rejected,Senate,2022-07-13T21:17:42.483Z
S2996,Amendment #14 (Rodrigues) adopted,Senate,2022-07-13T21:21:30.077Z
S2996,"Substituted, as amended, for H4954",Senate,2022-07-13T04:00:00.000Z
S2996,See H4954,Senate,2022-07-13T04:00:00.000Z
S2997,"Text of S2973, printed as amended",Senate,2022-07-07T04:00:00.000Z
S2997,Passed to be engrossed -see Roll Call #202 (Yeas 40 to Nays 0),Senate,2022-07-07T04:00:00.000Z
S2997,Read; and referred to the committee on House Ways and Means,House,2022-07-12T04:00:00.000Z
S2999,Referred to the committee on Education,Senate,2022-07-13T04:00:00.000Z
S2999,House concurred,House,2022-07-14T04:00:00.000Z
S3,Recommended new text for H4001,Senate,2021-05-04T04:00:00.000Z
S3,Order relative to subject matter adopted,Senate,2021-05-07T04:00:00.000Z
S3,Reported from the committee on Senate Ways and Means,Senate,2021-05-11T04:00:00.000Z
S3,"Placed in the Orders of the Day for Tuesday, May 25, 2021 pursuant to an order previously adopted",Senate,2021-05-11T04:00:00.000Z
S3,Amendment #9 (Moran) adopted,Senate,2021-05-25T16:15:47.517Z
S3,Amendment #12 (Crighton) adopted,Senate,2021-05-25T16:24:25.037Z
S3,"The following amendments were considered as one and adopted: 5, 6, 13, 17, 21, 30, 38, 39, 44, 48, 52, 54, 55, 61, 62, 74, 75, 83, 92, 123, 127, 134, 142, 145 and 147",Senate,2021-05-25T17:28:15.990Z
S3,"The following amendments were considered as one and rejected: 1, 2, 3, 11, 15, 16, 18, 19, 20, 24, 25, 26, 28, 29, 31, 32, 37, 40, 42, 43, 51, 53, 56, 57, 58, 59, 60, 65, 68, 77, 78, 79, 80, 81, 82, 85, 86, 94, 95, 97, 98, 102, 103, 104, 106, 109, 110, 111, 121, 122, 124, 125, 126, 129, 131, 149, 152, 154 and 155",Senate,2021-05-25T17:32:16.487Z
S3,Amendment #10 (Tarr) adopted,Senate,2021-05-25T17:58:32.977Z
S3,Amendment #23 (Boncore) adopted (standing vote 27-2),Senate,2021-05-25T18:22:50.577Z
S3,Amendment #27 (Tarr) adopted,Senate,2021-05-25T18:29:24.990Z
S3,Amendment #33 (Tarr) rejected,Senate,2021-05-25T18:33:13.940Z
S3,Amendment #35 (Tarr) rejected,Senate,2021-05-25T18:33:41.017Z
S3,Amendment #50 (Tarr) rejected,Senate,2021-05-25T18:48:24.707Z
S3,Amendment #66 (Moran) adopted,Senate,2021-05-25T18:48:38.863Z
S3,Amendment #67 (Tarr) rejected,Senate,2021-05-25T18:53:26.950Z
S3,Amendment #69 (Eldridge) adopted,Senate,2021-05-25T18:56:11.137Z
S3,Amendment #73 (Eldridge) adopted,Senate,2021-05-25T19:07:16.877Z
S3,Amendment #84 (Collins) adopted,Senate,2021-05-25T19:10:10.183Z
S3,Amendment #88 (Tarr) adopted,Senate,2021-05-25T19:15:50.850Z
S3,Amendment #90 (Collins) rejected,Senate,2021-05-25T19:15:59.850Z
S3,Amendment #93 (Tarr) rejected,Senate,2021-05-25T19:16:47.973Z
S3,Amendment #96 (Tarr) rejected -see Roll Call #31 (Yeas 5 to Nays 34),Senate,2021-05-25T19:40:08.170Z
S3,Amendment #105 (Gobi) adopted,Senate,2021-05-25T19:43:48.993Z
S3,Amendment #107 (Lesser) rejected,Senate,2021-05-25T19:44:09.743Z
S3,Amendment #112 (Tarr) rejected -see Roll Call #32 (Yeas 6 to Nays 33),Senate,2021-05-25T20:01:26.570Z
S3,Amendment #34 (Velis) adopted,Senate,2021-05-25T20:04:14.333Z
S3,Amendment #148 (Hinds) adopted,Senate,2021-05-25T20:08:40.047Z
S3,Amendment #113 (DiZoglio) rejected,Senate,2021-05-25T20:25:37.280Z
S3,Amendment #114 (DiZoglio) rejected,Senate,2021-05-25T20:30:45.243Z
S3,Amendment #115 (DiZoglio) rejected,Senate,2021-05-25T20:34:30.727Z
S3,Amendment #116 (DiZoglio) rejected,Senate,2021-05-25T20:37:11.473Z
S3,Amendment #117 (DiZoglio) rejected,Senate,2021-05-25T20:39:37.297Z
S3,Amendment #118 (DiZoglio) rejected,Senate,2021-05-25T20:40:55.063Z
S3,Amendment #119 (DiZoglio) rejected,Senate,2021-05-25T20:46:56.103Z
S3,Amendment #130 (DiZoglio) rejected,Senate,2021-05-25T20:54:03.860Z
S3,Amendment #136 (DiZoglio) rejected,Senate,2021-05-25T21:08:55.440Z
S3,Amendment #137 (DiZoglio) rejected,Senate,2021-05-25T21:13:27.107Z
S3,Amendment #138 (DiZoglio) rejected,Senate,2021-05-25T21:18:58.040Z
S3,Amendment #139 (DiZoglio) adopted,Senate,2021-05-25T21:24:47.440Z
S3,Amendment #140 (DiZoglio) adopted,Senate,2021-05-25T21:26:13.237Z
S3,Amendment #141 (DiZoglio) rejected,Senate,2021-05-25T21:32:17.900Z
S3,Amendment #153 (Chang-Diaz) adopted,Senate,2021-05-25T21:41:37.643Z
S3,"The following amendments were considered as one and adopted: 156, 159, 162, 163, 164, 167, 168, 170, 172, 173, 175, 177, 179, 182, 185, 188, 189, 190, 192, 195, 197, 198, 200, 208, 209, 213, 221, 222, 223, 226, 227, 228, 229, 230, 231, 234, 245, 246, 247, 250, 251, 252, 253, 254, 255, 257, 258, 260, 264, 268, 269, 275, 282, 288, 290, 291, 293, 294, 295, 304, 305, 306, 307, 310, 312, 313, 314, 315, 318, 319, 322, 326, 329, 330, 331, 332, 333, 334, 335, 336, 337, 338, 342, 344, 345, 348, 350, 352, 355, 357 and 358",Senate,2021-05-25T23:27:01.920Z
S3,"The following amendments were considered as one and rejected: 158, 166, 169, 180, 181, 183, 186, 187, 191, 196, 199, 203, 203.1, 204, 205, 206, 211, 212, 215, 224, 225, 235, 236, 238, 239, 240, 242, 243, 244, 256, 259, 262, 263, 265, 270, 273, 274, 276, 277, 278, 280, 284, 285, 286, 287, 292, 297, 298, 299, 300, 301, 302, 303, 308, 311, 316, 317, 321, 323, 324, 325, 328, 339, 341, 343, 349, 353, 359 and 360",Senate,2021-05-25T23:28:04.297Z
S3,Amendment #356 (Barrett) adopted,Senate,2021-05-25T23:39:10.487Z
S3,Amendment #261 (Chang-Diaz) adopted,Senate,2021-05-26T15:42:31.837Z
S3,Amendment #193 (Moran) rejected,Senate,2021-05-26T15:45:16.800Z
S3,Amendment #201 (Moran) rejected,Senate,2021-05-26T15:45:43.597Z
S3,Amendment #210 (Pacheco) adopted,Senate,2021-05-26T15:53:40.510Z
S3,Amendment #207 (Lesser) adopted -see Roll Call #33 (Yeas 39 to Nays 0),Senate,2021-05-26T16:11:56.023Z
S3,Amendment #220 (Cronin) adopted,Senate,2021-05-26T16:23:24.263Z
S3,Amendment #241 (Collins) adopted,Senate,2021-05-26T16:25:17.137Z
S3,Amendment #266 (Tarr) adopted,Senate,2021-05-26T16:32:11.487Z
S3,"The following amendments were considered as one and adopted: 384, 389, 391, 396, 400, 409, 415, 416, 418, 419, 420, 422, 431, 432, 437, 439, 441, 442, 447, 448, 450, 454, 455, 467, 470, 477, 479, 480, 485, 486, 489, 491, 492, 493, 495, 499, 501, 509, 511, 512, 513, 517, 518, 520, 522, 523, 525, 526, 527, 531, 532, 534, 541, 543, 544, 549, 552, 555, 557, 571, 589, 603, 606, 616, 617, 619, 622, 632, 634, 635, 639, 640, 643, 645, 647, 648, 649, 654, 657, 658, 660, 661, 666, 668, 673 and 674",Senate,2021-05-26T16:32:40.440Z
S3,"The following amendments were considered as one and rejected: 364, 365, 368, 372, 374, 375, 376, 377, 383, 387, 388, 390, 392, 393, 395, 397, 399, 403, 404, 410, 412, 414, 417, 421, 423, 425, 427, 430, 435, 438, 440, 444, 449, 451, 452, 460, 461, 462, 463, 464, 465, 466, 469, 474, 475, 481, 482, 483, 484, 487, 488, 494, 497, 498, 500, 505, 506, 507, 510, 515, 516, 521, 529, 537, 539, 542, 546, 547, 551, 562, 567, 568, 569, 570, 572, 573, 576, 578, 579, 580, 584, 585, 587, 588, 592, 593, 594, 601, 602, 604, 605, 607, 610, 611, 618, 620, 623, 624, 625, 626, 628, 629, 631, 636, 637, 638, 642, 644, 646, 651, 652, 653, 659, 662, 663, 667, 667.1, 669 and 672",Senate,2021-05-26T16:34:11.673Z
S3,Amendment #271 (Timilty) adopted,Senate,2021-05-26T16:39:34.373Z
S3,Amendment #289 (Tarr) adopted,Senate,2021-05-26T16:46:58.490Z
S3,Amendment #296 (Gobi) adopted,Senate,2021-05-26T16:49:47.060Z
S3,Amendment #327 (O'Connor) adopted,Senate,2021-05-26T16:56:33.877Z
S3,Amendment #373 (Comerford) adopted -see Roll Call #34 (Yeas 39 to Nays 0),Senate,2021-05-26T17:21:34.277Z
S3,Amendment #380 (Moore) adopted -see Roll Call #35 (Yeas 39 to Nays 0),Senate,2021-05-26T17:32:47.593Z
S3,Amendment #381 (Timilty) adopted,Senate,2021-05-26T17:34:42.450Z
S3,Amendment #382 (Timilty) adopted,Senate,2021-05-26T17:37:24.917Z
S3,Amendment #385 (Chandler) adopted see Roll Call #36 (Yeas 38 to Nays 1),Senate,2021-05-26T17:50:35.107Z
S3,Amendment #394 (Tarr) rejected,Senate,2021-05-26T19:25:19.340Z
S3,Amendment #402 (Lovely) adopted,Senate,2021-05-26T19:32:23.050Z
S3,Amendment #413 (O'Connor) rejected,Senate,2021-05-26T19:38:21.780Z
S3,Amendment #424 (O'Connor) adopted,Senate,2021-05-26T19:40:09.433Z
S3,Amendment #428 (Gobi) adopted,Senate,2021-05-26T19:43:12.447Z
S3,Amendment #426 (Chandler) adopted,Senate,2021-05-26T20:14:21.993Z
S3,Amendment #433 (Lesser) rejected,Senate,2021-05-26T22:11:12.237Z
S3,Amendment #609 (Crighton) adopted,Senate,2021-05-26T20:23:26.157Z
S3,"The following amendments were considered as one and adopted: 684, 687, 688, 689, 691, 696, 697, 700, 704, 705, 707, 708, 709, 710, 711, 715, 716, 718, 719, 721, 722, 725, 726, 727, 729, 730, 734, 736, 738, 742, 744, 745, 746, 752, 757, 759, 760, 761, 763, 765, 768, 769, 772, 773, 774, 775, 777, 782, 783, 784, 788, 789, 790, 791, 792, 794, 795, 796, 798, 799, 800, 801, 803, 807, 809, 813, 814, 815, 816, 818, 819, 823, 826, 828, 829, 830, 832, 833, 836, 839, 840, 842, 843, 844, 845, 848, 849, 851, 854, 856, 857, 858, 859, 862, 863, 864, 865, 868, 870, 871, 872, 873, 874, 875, 876, 877, 878, 879, 880, 881, 883, 884, 885, 886, 889, 890, 891, 900, 901, 902, 903, 906, 907, 908, 909, 910, 911, 912, 913, 914, 915, 916, 917, 918, 919, 920, 921 and 922",Senate,2021-05-26T20:24:15.140Z
S3,"The following amendments were considered as one and rejected: 675, 676, 677, 678, 679, 680, 682, 683, 685, 690, 692, 693, 694, 698, 699, 701, 702, 706, 712, 714, 717, 723, 724, 728, 731, 735, 737, 739, 740, 741, 743, 747, 749, 750, 751, 753, 754, 755, 762, 764, 771, 785, 786, 793, 797, 805, 808, 810, 811, 812, 817, 824, 825, 827, 831, 834, 835, 847, 852, 860, 861, 867, 869, 882, 887, 888 and 923",Senate,2021-05-26T20:25:24.373Z
S3,Amendment #650 (Gomez) adopted,Senate,2021-05-26T20:36:37.407Z
S3,Amendment #445 (Tarr) rejected,Senate,2021-05-26T20:54:41.530Z
S3,Amendment #446 (Cyr) adopted,Senate,2021-05-26T21:03:38.757Z
S3,Amendment #453 (Moran) adopted,Senate,2021-05-26T21:09:56.687Z
S3,Amendment #456 (DiDomenico) rejected,Senate,2021-05-26T21:10:06.217Z
S3,Amendment #458 (DiDomenico) adopted - see Roll Call #37 (Yeas 39 to Nays 0),Senate,2021-05-26T21:28:42.857Z
S3,Amendment #459 (Moran) adopted,Senate,2021-05-26T21:28:58.950Z
S3,Amendment #471 (Collins) adopted,Senate,2021-05-26T21:32:56.930Z
S3,Amendment #478 (Velis) adopted,Senate,2021-05-26T21:36:21.503Z
S3,Amendment #490 (Velis) adopted - see Roll Call #38 (Yeas 39 to Nays 0),Senate,2021-05-26T21:45:25.793Z
S3,Amendment #503 (Chang-Diaz) adopted,Senate,2021-05-26T21:46:38.040Z
S3,Amendment #508 (O'Connor) adopted,Senate,2021-05-26T21:46:58.027Z
S3,Amendment #514 (Cronin) adopted,Senate,2021-05-26T21:47:07.587Z
S3,Amendment #519 (Finegold) rejected,Senate,2021-05-26T21:47:18.117Z
S3,Amendment #524 (Rausch) adopted,Senate,2021-05-26T21:52:22.707Z
S3,Amendment #530 (Velis) adopted,Senate,2021-05-26T21:52:31.707Z
S3,Amendment #536 (DiZoglio) rejected,Senate,2021-05-26T21:56:42.170Z
S3,Amendment #540 (Feeney) adopted,Senate,2021-05-26T22:05:34.477Z
S3,Amendment #548 (Collins) adopted,Senate,2021-05-26T22:12:26.717Z
S3,Amendment #550 (Collins) adopted,Senate,2021-05-26T22:12:42.373Z
S3,Amendment #554 (Gomez) adopted,Senate,2021-05-26T22:13:15.623Z
S3,Amendment #558 (Gomez) adopted,Senate,2021-05-26T22:15:20.653Z
S3,Amendment #559 (Chang-Diaz) adopted,Senate,2021-05-26T22:17:27.790Z
S3,Amendment #563 (Gomez) adopted,Senate,2021-05-26T22:17:47.947Z
S3,Amendment #566 (Rausch) adopted,Senate,2021-05-26T22:28:22.827Z
S3,Amendment #575 (Rausch) adopted,Senate,2021-05-26T22:35:32.447Z
S3,Amendment #577 (Chang-Diaz) adopted -see Roll Call #39 (Yeas 39 to Nays 0),Senate,2021-05-26T22:47:08.403Z
S3,Amendment #581 (Gobi) rejected,Senate,2021-05-26T22:47:14.620Z
S3,Amendment #583 (Montigny) adopted -see Roll Call #40 (Yeas 39 to Nays 0),Senate,2021-05-26T23:06:31.023Z
S3,Amendment #586 (Montigny) rejected,Senate,2021-05-26T23:06:40.273Z
S3,Amendment #590 (Montigny) rejected,Senate,2021-05-26T23:06:51.320Z
S3,Amendment #597 (DiDomenico) adopted,Senate,2021-05-26T23:07:11.757Z
S3,Amendment #598 (Tarr) rejected,Senate,2021-05-26T23:07:26.350Z
S3,Amendment #599 (Timilty) adopted,Senate,2021-05-26T23:10:37.770Z
S3,Amendment #613 (Lesser) adopted -see Roll Call #41 (Yeas 39 to Nays 0),Senate,2021-05-26T23:32:45.730Z
S3,Amendment #614 (Timilty) adopted,Senate,2021-05-26T23:34:23.400Z
S3,Amendment #615 (Timilty) adopted,Senate,2021-05-26T23:36:13.273Z
S3,Amendment #656 (Gobi) adopted,Senate,2021-05-26T23:42:03.143Z
S3,Amendment #850 (Chang-Diaz) adopted,Senate,2021-05-26T23:52:22.057Z
S3,"The following amendments were considered as one and adopted: 14, 36, 87, 89, 128, 133, 144, 151, 157, 233, 272, 434, 664, 665, 670, 671, 703, 720, 748, 756, 776, 838",Senate,2021-05-27T15:25:32.987Z
S3,"The following amendments were considered as one and rejected: 4, 46, 496, 733",Senate,2021-05-27T15:26:14.920Z
S3,Amendment #681 (Timilty) adopted,Senate,2021-05-27T15:53:50.110Z
S3,Amendment #732 (Timilty) adopted,Senate,2021-05-27T15:43:59.447Z
S3,Amendment #802 (Cyr) adopted,Senate,2021-05-27T15:57:11.937Z
S3,Amendment #905 (Gomez) adopted,Senate,2021-05-27T15:57:21.920Z
S3,Amendment #612 (Fattman) adopted -see Roll Call #42 (Yeas 39 to Nays 0),Senate,2021-05-27T16:29:35.027Z
S3,Amendment #713 (Tarr) rejected,Senate,2021-05-27T16:40:40.750Z
S3,Amendment #787 (Eldridge) adopted,Senate,2021-05-27T16:43:50.687Z
S3,Amendment #806 (Eldridge) rejected,Senate,2021-05-27T16:48:59.337Z
S3,Amendment #822 (Eldridge) adopted -see Roll Call #43 (Yeas 38 to Nays 1),Senate,2021-05-27T17:00:35.527Z
S3,Amendment #853 (O'Connor) rejected,Senate,2021-05-27T17:04:14.760Z
